Model Year,Mfr Name,Division,Carline,Eng Displ,# Cyl,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify.,Carline Class Desc
2017,Toyota,TOYOTA,PRIUS c,1.5,4,48,43,46,Gasoline (Regular Unleaded Recommended),800,800,Compact Cars
2017,Toyota,TOYOTA,YARIS,1.5,4,30,35,32,Gasoline (Regular Unleaded Recommended),1150,1150,Compact Cars
2017,Toyota,TOYOTA,YARIS,1.5,4,30,36,33,Gasoline (Regular Unleaded Recommended),1100,1100,Compact Cars
2017,Volkswagen Group of,Volkswagen,Beetle,1.8,4,24,33,28,Gasoline (Regular Unleaded Recommended),1300,1300,Compact Cars
2017,Volkswagen Group of,Volkswagen,Beetle,2,4,23,29,26,Gasoline (Regular Unleaded Recommended),1400,1400,Compact Cars
2017,Volkswagen Group of,Volkswagen,Beetle Dune,1.8,4,24,31,27,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars
2017,Volkswagen Group of,Volkswagen,CC,2,4,22,31,25,Gasoline (Premium Unleaded Recommended),1700,1700,Compact Cars
2017,Volkswagen Group of,Volkswagen,CC 4Motion,3.6,6,17,25,20,Gasoline (Regular Unleaded Recommended),1850,1850,Compact Cars
2017,Volkswagen Group of,Volkswagen,Golf,1.8,4,25,35,29,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2017,Volkswagen Group of,Volkswagen,Golf,1.8,4,25,36,29,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2017,Volkswagen Group of,Volkswagen,Golf R,2,4,23,30,25,Gasoline (Premium Unleaded Recommended),1700,1700,Compact Cars
2017,Volkswagen Group of,Volkswagen,Golf R,2,4,22,31,25,Gasoline (Premium Unleaded Recommended),1700,1700,Compact Cars
2017,Volkswagen Group of,Volkswagen,GTI,2,4,24,32,27,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars
2017,Volkswagen Group of,Volkswagen,GTI,2,4,24,34,28,Gasoline (Regular Unleaded Recommended),1300,1300,Compact Cars
2017,Volkswagen Group of,Volkswagen,Jetta,1.4,4,28,38,32,Gasoline (Regular Unleaded Recommended),1150,1150,Compact Cars
2017,Volkswagen Group of,Volkswagen,Jetta,1.4,4,28,40,33,Gasoline (Regular Unleaded Recommended),1100,1100,Compact Cars
2017,Volkswagen Group of,Volkswagen,Jetta,1.8,4,25,35,29,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2017,Volkswagen Group of,Volkswagen,Jetta,2,4,24,33,27,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars
2017,Volkswagen Group of,Volkswagen,Jetta,2,4,23,33,27,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars
2017,Volvo,"Volvo Cars of North America, LLC",S60 AWD,2,4,23,31,26,Gasoline (Regular Unleaded Recommended),1400,1400,Compact Cars
2017,Volvo,"Volvo Cars of North America, LLC",S60 AWD,2,4,22,32,26,Gasoline (Premium Unleaded Required),1600,1600,Compact Cars
2017,Volvo,"Volvo Cars of North America, LLC",S60 CC AWD,2,4,22,30,25,Gasoline (Regular Unleaded Recommended),1450,1450,Compact Cars
2017,Volvo,"Volvo Cars of North America, LLC",S60 FWD,2,4,25,36,29,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2017,Volvo,"Volvo Cars of North America, LLC",S60 Inscription AWD,2,4,23,31,26,Gasoline (Regular Unleaded Recommended),1400,1400,Compact Cars
2017,Volvo,"Volvo Cars of North America, LLC",S60 Inscription FWD,2,4,25,36,29,Gasoline (Regular Unleaded Recommended),1250,1250,Compact Cars
2017,Volvo,"Volvo Cars of North America, LLC",S60 Polestar AWD,2,4,20,27,23,Gasoline (Premium Unleaded Required),1850,1850,Compact Cars
2017,Honda,Acura,RLX,3.5,6,29,30,29,Gasoline (Premium Unleaded Recommended),1450,1450,Midsize Cars
2017,Honda,Acura,RLX,3.5,6,20,30,23,Gasoline (Premium Unleaded Recommended),1850,1850,Midsize Cars
2017,FCA US LLC,ALFA ROMEO,Giulia,2,4,24,33,27,Gasoline (Premium Unleaded Recommended),1550,1550,Midsize Cars
2017,FCA US LLC,ALFA ROMEO,Giulia,2.9,6,17,24,20,Gasoline (Premium Unleaded Recommended),2100,2100,Midsize Cars
2017,FCA US LLC,ALFA ROMEO,Giulia AWD,2,4,23,31,26,Gasoline (Premium Unleaded Recommended),1600,1600,Midsize Cars
2017,Volkswagen Group of,Audi,A6,2,4,24,34,28,Gasoline (Premium Unleaded Recommended),1500,1500,Midsize Cars
2017,Volkswagen Group of,Audi,A6 quattro,2,4,22,31,25,Gasoline (Premium Unleaded Recommended),1700,1700,Midsize Cars
2017,Volkswagen Group of,Audi,A6 quattro,3,6,21,29,24,Gasoline (Premium Unleaded Recommended),1750,1750,Midsize Cars
2017,Volkswagen Group of,Audi,A7 quattro,3,6,21,29,24,Gasoline (Premium Unleaded Recommended),1750,1750,Midsize Cars
2017,Volkswagen Group of,Audi,RS7,4,8,15,25,18,Gasoline (Premium Unleaded Recommended),2350,2350,Midsize Cars
2017,Volkswagen Group of,Audi,S6,4,8,18,27,21,Gasoline (Premium Unleaded Recommended),2000,2000,Midsize Cars
2017,Volkswagen Group of,Audi,S7,4,8,17,27,21,Gasoline (Premium Unleaded Recommended),2000,2000,Midsize Cars
2017,Volkswagen Group of,Audi,S8,4,8,15,24,18,Gasoline (Premium Unleaded Recommended),2350,2350,Midsize Cars
2017,BMW,BMW,530i,2,4,24,34,27,Gasoline (Premium Unleaded Recommended),1550,1550,Midsize Cars
2017,BMW,BMW,530i xDrive,2,4,23,33,27,Gasoline (Premium Unleaded Recommended),1550,1550,Midsize Cars
2017,BMW,BMW,540i,3,6,20,30,24,Gasoline (Premium Unleaded Recommended),1750,1750,Midsize Cars
2017,BMW,BMW,540i xDrive,3,6,20,29,23,Gasoline (Premium Unleaded Recommended),1850,1850,Midsize Cars
2017,General Motors,Buick,LACROSSE,3.6,6,21,31,25,Gasoline (Regular Unleaded Recommended),1450,1450,Midsize Cars
2017,General Motors,Buick,LACROSSE AWD,3.6,6,20,29,23,Gasoline (Regular Unleaded Recommended),1600,1600,Midsize Cars
2017,General Motors,Buick,REGAL,2,4,21,29,24,Gasoline (Premium Unleaded Required),1750,1750,Midsize Cars
2017,General Motors,Buick,REGAL,2.4,4,19,30,23,Gasoline (Regular Unleaded Recommended),1600,1600,Midsize Cars
2017,General Motors,Buick,REGAL AWD,2,4,19,27,22,Gasoline (Premium Unleaded Required),1900,1900,Midsize Cars
2017,General Motors,Cadillac,CTS,2,4,22,30,25,Gasoline (Premium Unleaded Required),1700,1700,Midsize Cars
2017,General Motors,Cadillac,CTS,3.6,6,20,30,24,Gasoline (Regular Unleaded Recommended),1550,1550,Midsize Cars
2017,General Motors,Cadillac,CTS,3.6,6,16,24,18,Gasoline (Premium Unleaded Required),2350,2350,Midsize Cars
2017,General Motors,Cadillac,CTS AWD,2,4,21,29,24,Gasoline (Premium Unleaded Required),1750,1750,Midsize Cars
2017,General Motors,Cadillac,CTS AWD,3.6,6,19,27,22,Gasoline (Regular Unleaded Recommended),1650,1650,Midsize Cars
2017,General Motors,Cadillac,CTS-V,6.2,8,14,21,17,Gasoline (Premium Unleaded Required),2450,2450,Midsize Cars
2017,General Motors,Chevrolet,CRUZE HATCHBACK,1.4,4,29,38,32,Gasoline (Regular Unleaded Recommended),1150,1150,Midsize Cars
2017,General Motors,Chevrolet,CRUZE HATCHBACK,1.4,4,28,37,31,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2017,General Motors,Chevrolet,CRUZE PREMIER HATCHBACK,1.4,4,28,37,31,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2017,General Motors,Chevrolet,MALIBU,1.5,4,27,36,30,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2017,General Motors,Chevrolet,MALIBU,1.8,4,49,43,46,Gasoline (Regular Unleaded Recommended),800,800,Midsize Cars
2017,General Motors,Chevrolet,MALIBU,2,4,22,33,26,Gasoline (Premium Unleaded Required),1600,1600,Midsize Cars
2017,FCA US LLC,Chrysler,200,2.4,4,23,36,27,Gasoline (Regular Unleaded Recommended),1350,1350,Midsize Cars
2017,FCA US LLC,Chrysler,200,2.4,4,23,36,27,Gasoline (Regular Unleaded Recommended),1350,1350,Midsize Cars
2017,FCA US LLC,Chrysler,200,3.6,6,19,31,23,Gasoline (Regular Unleaded Recommended),1600,1600,Midsize Cars
2017,FCA US LLC,Chrysler,200 AWD,3.6,6,18,28,22,Gasoline (Regular Unleaded Recommended),1650,1650,Midsize Cars
2017,FCA US LLC,Dodge,Challenger,3.6,6,19,30,23,Gasoline (Regular Unleaded Recommended),1600,1600,Midsize Cars
2017,FCA US LLC,Dodge,Challenger,5.7,8,16,25,19,Gasoline (Mid Grade Unleaded Recommended),2100,2100,Midsize Cars
2017,FCA US LLC,Dodge,Challenger,5.7,8,15,23,18,Gasoline (Premium Unleaded Recommended),2350,2350,Midsize Cars
2017,FCA US LLC,Dodge,Challenger,6.4,8,15,25,18,Gasoline (Premium Unleaded Recommended),2350,2350,Midsize Cars
2017,FCA US LLC,Dodge,Challenger,6.4,8,14,23,17,Gasoline (Premium Unleaded Recommended),2450,2450,Midsize Cars
2017,FCA US LLC,Dodge,Challenger GT,3.6,6,18,27,21,Gasoline (Regular Unleaded Recommended),1750,1750,Midsize Cars
2017,FCA US LLC,Dodge,Challenger SRT,6.2,8,13,22,16,Gasoline (Premium Unleaded Recommended),2600,2600,Midsize Cars
2017,FCA US LLC,Dodge,Challenger SRT,6.2,8,13,21,16,Gasoline (Premium Unleaded Recommended),2600,2600,Midsize Cars
2017,FCA US LLC,Dodge,Challenger SRT,6.4,8,15,25,18,Gasoline (Premium Unleaded Recommended),2350,2350,Midsize Cars
2017,FCA US LLC,Dodge,Challenger SRT,6.4,8,14,23,17,Gasoline (Premium Unleaded Recommended),2450,2450,Midsize Cars
2017,Ford Motor Company,Ford,FOCUS RS AWD,2.3,4,19,25,22,Gasoline (Premium Unleaded Required),1900,1900,Midsize Cars
2017,Ford Motor Company,Ford,Focus ST FWD,2,4,22,30,25,Gasoline (Regular Unleaded Recommended),1450,1450,Midsize Cars
2017,Ford Motor Company,Ford,FUSION AWD,2,4,20,29,23,Gasoline (Regular Unleaded Recommended),1600,1600,Midsize Cars
2017,Ford Motor Company,Ford,FUSION AWD,2.7,6,17,26,20,Gasoline (Regular Unleaded Recommended),1850,1850,Midsize Cars
2017,Ford Motor Company,Ford,FUSION FWD,1.5,4,23,34,27,Gasoline (Regular Unleaded Recommended),1350,1350,Midsize Cars
2017,Ford Motor Company,Ford,FUSION FWD,2,4,21,31,25,Gasoline (Regular Unleaded Recommended),1450,1450,Midsize Cars
2017,Ford Motor Company,Ford,FUSION FWD,2.5,4,21,32,25,Gasoline (Regular Unleaded Recommended),1450,1450,Midsize Cars
2017,Ford Motor Company,Ford,FUSION HYBRID FWD,2,4,43,41,42,Gasoline (Regular Unleaded Recommended),900,900,Midsize Cars
2017,Honda,Honda,ACCORD,2,4,49,47,48,Gasoline (Regular Unleaded Recommended),750,750,Midsize Cars
2017,Honda,Honda,ACCORD,2.4,4,27,36,30,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2017,Honda,Honda,ACCORD,2.4,4,26,34,29,Gasoline (Regular Unleaded Recommended),1250,1250,Midsize Cars
2017,Honda,Honda,ACCORD,2.4,4,23,32,26,Gasoline (Regular Unleaded Recommended),1400,1400,Midsize Cars
2017,Honda,Honda,ACCORD,3.5,6,21,33,25,Gasoline (Regular Unleaded Recommended),1450,1450,Midsize Cars
2017,Honda,Honda,ACCORD,3.5,6,21,32,24,Gasoline (Regular Unleaded Recommended),1550,1550,Midsize Cars
2017,Honda,Honda,ACCORD,3.5,6,18,28,21,Gasoline (Regular Unleaded Recommended),1750,1750,Midsize Cars
2017,Honda,Honda,CIVIC 4Dr,1.5,4,32,42,36,Gasoline (Regular Unleaded Recommended),1000,1000,Midsize Cars
2017,Honda,Honda,CIVIC 4Dr,1.5,4,31,42,35,Gasoline (Regular Unleaded Recommended),1050,1050,Midsize Cars
2017,Honda,Honda,CIVIC 4Dr,2,4,31,40,34,Gasoline (Regular Unleaded Recommended),1100,1100,Midsize Cars
2017,Honda,Honda,CIVIC 4Dr,2,4,28,40,32,Gasoline (Regular Unleaded Recommended),1150,1150,Midsize Cars
2017,Honda,Honda,CIVIC Si 4Dr,1.5,4,28,38,32,Gasoline (Premium Unleaded Recommended),1300,1300,Midsize Cars
2017,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,1.4,4,32,40,35,Gasoline (Regular Unleaded Recommended),1050,1050,Midsize Cars
2017,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,1.6,4,26,33,29,Gasoline (Regular Unleaded Recommended),1250,1250,Midsize Cars
2017,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,1.6,4,22,30,25,Gasoline (Regular Unleaded Recommended),1450,1450,Midsize Cars
2017,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,2,4,28,37,32,Gasoline (Regular Unleaded Recommended),1150,1150,Midsize Cars
2017,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,2,4,26,36,29,Gasoline (Regular Unleaded Recommended),1250,1250,Midsize Cars
2017,Hyundai,HYUNDAI MOTOR COMPANY,Elantra GT,2,4,24,32,27,Gasoline (Regular Unleaded Recommended),1350,1350,Midsize Cars
2017,Hyundai,HYUNDAI MOTOR COMPANY,Elantra GT,2,4,24,32,27,Gasoline (Regular Unleaded Recommended),1350,1350,Midsize Cars
2017,Hyundai,HYUNDAI MOTOR COMPANY,Elantra SE,2,4,29,38,33,Gasoline (Regular Unleaded Recommended),1100,1100,Midsize Cars
2017,Hyundai,HYUNDAI MOTOR COMPANY,Sonata HYBRID,2,4,38,43,40,Gasoline (Regular Unleaded Recommended),900,900,Midsize Cars
2017,Hyundai,HYUNDAI MOTOR COMPANY,Sonata HYBRID SE,2,4,39,45,42,Gasoline (Regular Unleaded Recommended),900,900,Midsize Cars
2017,Nissan,INFINITI,Q50,2,4,23,31,26,Gasoline (Premium Unleaded Required),1600,1600,Midsize Cars
2017,Nissan,INFINITI,Q50,3,6,20,29,23,Gasoline (Premium Unleaded Required),1850,1850,Midsize Cars
2017,Nissan,INFINITI,Q50 AWD,2,4,22,28,24,Gasoline (Premium Unleaded Required),1750,1750,Midsize Cars
2017,Nissan,INFINITI,Q50 AWD,3,6,19,27,22,Gasoline (Premium Unleaded Required),1900,1900,Midsize Cars
2017,Nissan,INFINITI,Q50S  RED SPORT,3,6,20,26,22,Gasoline (Premium Unleaded Required),1900,1900,Midsize Cars
2017,Nissan,INFINITI,Q50S AWD RED SPORT,3,6,19,26,22,Gasoline (Premium Unleaded Required),1900,1900,Midsize Cars
2017,Nissan,INFINITI,Q70,3.7,6,18,25,21,Gasoline (Premium Unleaded Required),2000,2000,Midsize Cars
2017,Nissan,INFINITI,Q70,5.6,8,16,24,19,Gasoline (Premium Unleaded Required),2200,2200,Midsize Cars
2017,Nissan,INFINITI,Q70 AWD,3.7,6,18,24,20,Gasoline (Premium Unleaded Required),2100,2100,Midsize Cars
2017,Nissan,INFINITI,Q70 AWD,5.6,8,16,23,18,Gasoline (Premium Unleaded Required),2350,2350,Midsize Cars
2017,Nissan,INFINITI,Q70 HYBRID,3.5,6,28,33,30,Gasoline (Premium Unleaded Required),1400,1400,Midsize Cars
2017,Jaguar Land Rover L,Jaguar,XF,3,6,20,29,23,Gasoline (Premium Unleaded Recommended),1850,1850,Midsize Cars
2017,Jaguar Land Rover L,Jaguar,XF AWD,3,6,20,28,23,Gasoline (Premium Unleaded Recommended),1850,1850,Midsize Cars
2017,Kia,KIA MOTORS CORPORATION,Forte,2,4,29,38,32,Gasoline (Regular Unleaded Recommended),1150,1150,Midsize Cars
2017,Kia,KIA MOTORS CORPORATION,Forte,2,4,25,33,28,Gasoline (Regular Unleaded Recommended),1300,1300,Midsize Cars
2017,Kia,KIA MOTORS CORPORATION,Forte,2,4,25,34,28,Gasoline (Regular Unleaded Recommended),1300,1300,Midsize Cars
2017,Kia,KIA MOTORS CORPORATION,Optima Hybrid,2,4,39,46,42,Gasoline (Regular Unleaded Recommended),900,900,Midsize Cars
2017,Toyota,LEXUS,ES 300h,2.5,4,40,39,40,Gasoline (Regular Unleaded Recommended),900,900,Midsize Cars
2017,Toyota,LEXUS,ES 350,3.5,6,21,30,24,Gasoline (Regular Unleaded Recommended),1550,1550,Midsize Cars
2017,Toyota,LEXUS,GS 200t,2,4,22,32,26,Gasoline (Premium Unleaded Required),1600,1600,Midsize Cars
2017,Toyota,LEXUS,GS 200t F SPORT,2,4,21,30,24,Gasoline (Premium Unleaded Required),1750,1750,Midsize Cars
2017,Toyota,LEXUS,GS 350,3.5,6,20,28,23,Gasoline (Premium Unleaded Required),1850,1850,Midsize Cars
2017,Toyota,LEXUS,GS 350 AWD,3.5,6,19,26,22,Gasoline (Premium Unleaded Required),1900,1900,Midsize Cars
2017,Toyota,LEXUS,GS 350 F SPORT,3.5,6,19,27,22,Gasoline (Premium Unleaded Required),1900,1900,Midsize Cars
2017,Toyota,LEXUS,GS 450h,3.5,6,29,34,31,Gasoline (Premium Unleaded Required),1350,1350,Midsize Cars
2017,Toyota,LEXUS,LS 460,4.6,8,16,24,19,Gasoline (Premium Unleaded Required),2200,2200,Midsize Cars
2017,Toyota,LEXUS,LS 460 AWD,4.6,8,16,23,18,Gasoline (Premium Unleaded Required),2350,2350,Midsize Cars
2017,Toyota,LEXUS,LS 460 L,4.6,8,16,24,19,Gasoline (Premium Unleaded Required),2200,2200,Midsize Cars
2017,Toyota,LEXUS,LS 460 L AWD,4.6,8,16,23,18,Gasoline (Premium Unleaded Required),2350,2350,Midsize Cars
2017,Ford Motor Company,Lincoln,MKZ AWD,2,4,20,28,23,Gasoline (Regular Unleaded Recommended),1600,1600,Midsize Cars
2017,Ford Motor Company,Lincoln,MKZ AWD,3,6,17,26,20,Gasoline (Regular Unleaded Recommended),1850,1850,Midsize Cars
2017,Ford Motor Company,Lincoln,MKZ FWD,2,4,21,31,24,Gasoline (Regular Unleaded Recommended),1550,1550,Midsize Cars
2017,Ford Motor Company,Lincoln,MKZ FWD,3,6,18,27,21,Gasoline (Regular Unleaded Recommended),1750,1750,Midsize Cars
2017,Ford Motor Company,Lincoln,MKZ HYBRID FWD,2,4,41,38,40,Gasoline (Regular Unleaded Recommended),900,900,Midsize Cars
2017,MAZDA,MAZDA,MAZDA3 5-Door,2,4,28,37,31,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2017,MAZDA,MAZDA,MAZDA3 5-Door,2,4,27,37,31,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2017,MAZDA,MAZDA,MAZDA3 5-Door,2.5,4,26,35,30,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2017,MAZDA,MAZDA,MAZDA3 5-Door,2.5,4,27,36,30,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2017,MAZDA,MAZDA,MAZDA3 5-Door,2.5,4,25,33,28,Gasoline (Regular Unleaded Recommended),1300,1300,Midsize Cars
2017,MAZDA,MAZDA,MAZDA6,2.5,4,26,35,29,Gasoline (Regular Unleaded Recommended),1250,1250,Midsize Cars
2017,MAZDA,MAZDA,MAZDA6,2.5,4,27,35,30,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2017,MAZDA,MAZDA,MAZDA6,2.5,4,24,34,28,Gasoline (Regular Unleaded Recommended),1300,1300,Midsize Cars
2017,Mercedes-Benz,Mercedes-Benz,AMG E 43 4MATIC,3,6,18,25,21,Gasoline (Premium Unleaded Required),2000,2000,Midsize Cars
2017,Mercedes-Benz,Mercedes-Benz,E 300,2,4,22,30,25,Gasoline (Premium Unleaded Required),1700,1700,Midsize Cars
2017,Mercedes-Benz,Mercedes-Benz,E 300 4MATIC,2,4,22,29,24,Gasoline (Premium Unleaded Required),1750,1750,Midsize Cars
2017,BMW,Mini,JOHN COOPER WORKS CLUBMAN ALL4,2,4,23,31,26,Gasoline (Premium Unleaded Recommended),1600,1600,Midsize Cars
2017,BMW,Mini,JOHN COOPER WORKS CLUBMAN ALL4,2,4,21,31,24,Gasoline (Premium Unleaded Recommended),1750,1750,Midsize Cars
2017,BMW,Mini,MINI COOPER CLUBMAN,1.5,3,25,33,28,Gasoline (Premium Unleaded Recommended),1500,1500,Midsize Cars
2017,BMW,Mini,MINI COOPER CLUBMAN,1.5,3,25,34,28,Gasoline (Premium Unleaded Recommended),1500,1500,Midsize Cars
2017,BMW,Mini,MINI COOPER CLUBMAN ALL4,1.5,3,22,29,25,Gasoline (Premium Unleaded Recommended),1700,1700,Midsize Cars
2017,BMW,Mini,MINI COOPER CLUBMAN ALL4,1.5,3,22,32,26,Gasoline (Premium Unleaded Recommended),1600,1600,Midsize Cars
2017,BMW,Mini,MINI COOPER COUNTRYMAN,1.5,3,25,33,28,Gasoline (Premium Unleaded Recommended),1500,1500,Midsize Cars
2017,BMW,Mini,MINI COOPER COUNTRYMAN,1.5,3,24,33,28,Gasoline (Premium Unleaded Recommended),1500,1500,Midsize Cars
2017,BMW,Mini,MINI COOPER COUNTRYMAN ALL4,1.5,3,23,30,25,Gasoline (Premium Unleaded Recommended),1700,1700,Midsize Cars
2017,BMW,Mini,MINI COOPER COUNTRYMAN ALL4,1.5,3,22,32,26,Gasoline (Premium Unleaded Recommended),1600,1600,Midsize Cars
2017,BMW,Mini,Mini Cooper S Clubman,2,4,23,33,27,Gasoline (Premium Unleaded Recommended),1550,1550,Midsize Cars
2017,BMW,Mini,Mini Cooper S Clubman,2,4,22,31,25,Gasoline (Premium Unleaded Recommended),1700,1700,Midsize Cars
2017,BMW,Mini,Mini Cooper S Clubman ALL4,2,4,22,31,26,Gasoline (Premium Unleaded Recommended),1600,1600,Midsize Cars
2017,BMW,Mini,Mini Cooper S Clubman ALL4,2,4,21,30,24,Gasoline (Premium Unleaded Recommended),1750,1750,Midsize Cars
2017,BMW,Mini,MINI COOPER S COUNTRYMAN,2,4,23,32,27,Gasoline (Premium Unleaded Recommended),1550,1550,Midsize Cars
2017,BMW,Mini,MINI COOPER S COUNTRYMAN ALL4,2,4,22,31,26,Gasoline (Premium Unleaded Recommended),1600,1600,Midsize Cars
2017,BMW,Mini,MINI COOPER S COUNTRYMAN ALL4,2,4,21,31,24,Gasoline (Premium Unleaded Recommended),1750,1750,Midsize Cars
2017,Nissan,NISSAN,ALTIMA,2.5,4,27,39,31,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2017,Nissan,NISSAN,ALTIMA,3.5,6,22,32,26,Gasoline (Regular Unleaded Recommended),1400,1400,Midsize Cars
2017,Nissan,NISSAN,ALTIMA SR,2.5,4,26,37,30,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2017,Nissan,NISSAN,MAXIMA,3.5,6,21,30,25,Gasoline (Premium Unleaded Recommended),1700,1700,Midsize Cars
2017,Nissan,NISSAN,SENTRA,1.6,4,27,33,29,Gasoline (Premium Unleaded Recommended),1450,1450,Midsize Cars
2017,Nissan,NISSAN,SENTRA,1.6,4,26,32,28,Gasoline (Premium Unleaded Recommended),1500,1500,Midsize Cars
2017,Nissan,NISSAN,SENTRA,1.8,4,29,37,32,Gasoline (Regular Unleaded Recommended),1150,1150,Midsize Cars
2017,Nissan,NISSAN,SENTRA,1.8,4,27,35,30,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2017,Nissan,NISSAN,SENTRA NISMO,1.6,4,25,30,27,Gasoline (Premium Unleaded Recommended),1550,1550,Midsize Cars
2017,Nissan,NISSAN,SENTRA NISMO,1.6,4,25,31,27,Gasoline (Premium Unleaded Recommended),1550,1550,Midsize Cars
2017,Subaru,Subaru,IMPREZA 4-Door,2,4,28,38,32,Gasoline (Regular Unleaded Recommended),1150,1150,Midsize Cars
2017,Subaru,Subaru,IMPREZA 4-Door,2,4,24,32,27,Gasoline (Regular Unleaded Recommended),1350,1350,Midsize Cars
2017,Subaru,Subaru,IMPREZA SPORT 4-Door,2,4,27,36,30,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2017,Subaru,Subaru,IMPREZA SPORT 4-Door,2,4,23,31,26,Gasoline (Regular Unleaded Recommended),1400,1400,Midsize Cars
2017,Subaru,Subaru,LEGACY,2.5,4,25,34,29,Gasoline (Regular Unleaded Recommended),1250,1250,Midsize Cars
2017,Subaru,Subaru,LEGACY,3.6,6,20,28,23,Gasoline (Regular Unleaded Recommended),1600,1600,Midsize Cars
2017,Toyota,TOYOTA,AVALON,3.5,6,21,30,24,Gasoline (Regular Unleaded Recommended),1550,1550,Midsize Cars
2017,Toyota,TOYOTA,AVALON HYBRID,2.5,4,40,39,40,Gasoline (Regular Unleaded Recommended),900,900,Midsize Cars
2017,Toyota,TOYOTA,CAMRY,2.5,4,24,33,27,Gasoline (Regular Unleaded Recommended),1350,1350,Midsize Cars
2017,Toyota,TOYOTA,CAMRY,3.5,6,21,30,24,Gasoline (Regular Unleaded Recommended),1550,1550,Midsize Cars
2017,Toyota,TOYOTA,CAMRY HYBRID LE,2.5,4,42,38,40,Gasoline (Regular Unleaded Recommended),900,900,Midsize Cars
2017,Toyota,TOYOTA,CAMRY HYBRID XLE/SE,2.5,4,40,37,38,Gasoline (Regular Unleaded Recommended),950,950,Midsize Cars
2017,Toyota,TOYOTA,COROLLA,1.8,4,28,36,32,Gasoline (Regular Unleaded Recommended),1150,1150,Midsize Cars
2017,Toyota,TOYOTA,COROLLA,1.8,4,28,35,31,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2017,Toyota,TOYOTA,COROLLA,1.8,4,27,35,30,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2017,Toyota,TOYOTA,COROLLA iM,1.8,4,28,36,31,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2017,Toyota,TOYOTA,COROLLA iM,1.8,4,27,35,30,Gasoline (Regular Unleaded Recommended),1200,1200,Midsize Cars
2017,Toyota,TOYOTA,COROLLA LE ECO,1.8,4,29,38,33,Gasoline (Regular Unleaded Recommended),1100,1100,Midsize Cars
2017,Toyota,TOYOTA,COROLLA LE ECO,1.8,4,30,40,34,Gasoline (Regular Unleaded Recommended),1100,1100,Midsize Cars
